dt,property_id,user_id,neighbourhood,room_type
649,202218471,23397269
650,171760257,2830788
651,59512385,19939038
652,177176487,12527848
653,50154716,6043774
654,127316006,18306363
655,189390736,14931866
656,24427077,2345576
657,202106104,26423917
658,211057069,8789423
659,148284632,20097693
660,152734311,7332860
661,99894680,15085049
662,38983099,19125910
663,192841685,18082685
664,22940820,21319098
665,68013991,27651153
666,584724,20220972
667,68804715,22275610
668,9491671,6858428
669,166829724,4764819
670,27291113,19841129
671,168773896,3301556
672,208510064,26584023
673,176181663,18619133
674,124233278,22044384
675,88117059,10702833
676,199763565,26266439
677,143604634,19559154
678,33210755,6996733
679,100266385,1106466
680,163596528,7694105
681,7169019,26274247
682,44858181,25997659
683,57202378,20792976
684,118481792,13837590
685,150808880,10182371
686,176530627,1752692
687,114287733,12618233
688,55037919,21955326
689,33579758,923517
690,6945969,2163819
691,133544237,7131017
692,33201075,1469096
693,44371660,19350790
694,85942349,13160285
695,62726286,19108631
696,12634152,13338699
697,32088347,9781785
698,6257350,25466977
699,35365281,15880053
700,66551693,2623099
701,36250809,22200561
702,11148419,11008783
703,179428670,290701
704,157649060,22978278
705,80416590,17251077
706,41512902,5870563
707,5118481,18500623
708,59959917,23852793
709,186924625,21758321
710,82263276,1326658
711,63630574,4123722
712,125110880,14355043
713,83099630,1469096
714,23095596,8511780
715,95308719,7297113
716,19061783,19093068
717,57798474,19125910
718,75336588,21261597
719,167604017,171631
720,116219194,12394248
721,26505025,21467104
722,134369777,18065378
723,81833565,19765648
724,7172884,18004933
725,216106991,25946569
726,72798225,21546628
727,6276619,12334487
728,64306756,13278847
729,109497865,8384069
730,123606303,20400476
731,53636788,10432232
732,46795518,21955326
733,13736318,13933082
734,8886123,14610348
735,7787912,12640663
736,13626802,19584902
737,43238048,12526625
738,213391429,6133157
739,140813749,28251052
740,41473899,19202983
741,42283481,27453897
742,161750196,9509889
743,131655285,9366344
744,51487451,22305196
745,46153987,13954196
746,23161347,6630481
747,55390199,22173159
748,175946206,19674172
749,206962417,27020496
750,176753503,12691068
751,33722455,12205686
752,47554152,19729119
753,492091,15061198
754,169247686,10512492
755,31032906,9107443
756,106547999,12058561
757,5057518,20490167
758,36016356,18147115
759,8684363,3508800
760,102704044,11527156
761,204892751,25003431
762,75444321,4613073
763,23092892,780471
764,5563040,22045608
765,116504651,4818544
766,25537172,12741926
767,29796086,18800272
768,6473572,8843914
769,53806267,5300166
770,57305460,22093658
771,45260557,1364081
772,49821284,9974539
773,6971299,18066796
774,171967185,7527281
775,63731260,22414363
776,14007637,18273073
777,59180426,379143
778,147958809,2471617
779,58604919,16583033
780,8561028,16877004
781,186241190,22679414
782,173856292,14050092
783,170341304,18168826
784,181794775,22110906
785,164948773,11559431
786,66311097,1863202
787,192128166,12514357
788,5224230,14869289
789,122471786,14170174
790,89020252,23085864
791,19520702,19483485
792,67573575,600983
793,12806273,754020
794,201558094,26431371
795,19556901,23677577
796,79311325,21597991
797,12926712,24048971
798,7012678,15061198
799,16892638,23628998
800,60137752,10923071
801,184967758,22893140
802,127618100,16153438
803,5047400,23836707
804,41148435,23938648
805,175217511,9485867
806,199492771,13308006
807,85134185,22792520
808,177182893,7160403
809,5403910,19483155
810,30110036,12642607
811,161214995,3111787
812,62318095,7057789
813,60557906,694850
814,28346241,24354674
815,15374950,26799851
816,40434994,22160277
817,22885376,16951810
818,105210715,24928572
819,158600883,27725578
820,116508096,12139525
821,16164496,23626417
822,170086889,462809
823,22856173,11858419
824,179209135,1805022
825,26493976,870225
826,129990649,15038670
827,83698051,24217698
828,23921724,17549368
829,153956196,20987953
830,3625414,18997009
831,22733961,923517
832,167203870,2080040
833,15478445,19339775
834,4615831,68290
835,29686161,21366696
836,9704225,14117599
837,14369399,13052236
838,4913133,19166669
839,17383858,20490866
840,4865471,4481117
841,38811886,2093507
842,11238499,18496295
843,14131894,13013924
844,18195768,21486637
845,2077204,9323377
846,65452259,20160821
847,44993283,5938397
848,139585756,14960216
849,53126312,785432
850,183699240,13888899
851,200509891,27250038
852,146528034,28215817
853,5036041,7539137
854,171532578,20822949
855,154353709,446999
856,98772962,24903239
857,5726045,21536683
858,56653806,1863202
859,30875814,694850
860,59926449,14888810
861,169895370,10055894
862,186638157,23621971
863,106038432,19183967
864,109350333,22055478
865,13246013,14604039
866,56779847,342540
867,117332543,16000844
868,29843707,21800921
869,186609101,9509889
870,41547329,26938405
871,12085191,14461859
872,108536793,17410163
873,111869834,288967
874,6355462,18155892
875,51679219,19988595
876,81111075,25207799
877,117238272,17874135
878,19908226,27040960
879,5859280,8269677
880,29264775,23899291
881,164629281,18808905
882,12131926,10895760
883,154772768,26550169
884,177687763,14263589
885,116204810,21516314
886,26080110,761411
887,40572328,22759292
888,27068842,23416497
889,117873337,6531893
890,1216921,3138594
891,46496511,402532
892,189755577,22593803
893,95834961,10333952
894,168764377,579851
895,14622467,20611276
896,60010543,8706862
897,169699883,12865495
898,92875515,4449764
899,2574689,12550549
900,136919422,21972149
901,3804881,23266609
902,13477114,22347011
903,119668643,1297058
904,26246172,22724935
905,190471668,23971759
906,216184503,16198580
907,69755688,193038
908,59354722,19749454
909,48604216,1170370
910,144675309,20402219
911,114691055,3850766
912,130197235,10086750
913,17145846,17714074
914,25144333,23003122
915,170725990,22201962
916,163203962,6650303
917,61599729,14884660
918,7351856,7917482
919,5529529,25154344
920,20524271,23397269
921,156558216,7190115
922,52577223,27478968
923,50537772,5809024
924,56677728,1842012
925,60267405,22160277
926,167981985,9509889
927,11145354,21718646
928,30649555,8465843
929,4508602,15110844
930,39851469,4461610
931,166774325,931270
932,88496186,18517833
933,172728284,4051748
934,202681251,25966203
935,186890419,3408419
936,194507516,23620772
937,95944387,20516768
938,51386702,13200260
939,106907644,18382299
940,38659331,18670045
941,152388883,118097
942,207564998,27195049
943,108635599,12526625
944,6501028,23176242
945,136435890,21715563
946,189010912,22746173
947,4688481,17905950
948,7184229,8375921
949,39654401,21866588
950,99036828,24073914
951,84673237,5666209
952,95424639,19888963
953,17959661,6372597
954,92678335,4591192
955,122005688,7111455
956,21651194,18015306
957,52291516,23332842
958,118839132,14309046
959,172379860,23164951
960,172919503,6838383
961,207193448,24590734
962,33172278,7454516
963,128763114,4210531
964,151994135,7355784
965,39612586,23777337
966,1312176,12550549
967,144889218,14544313
968,34003080,3123853
969,31149919,19798639
970,191159755,12099990
971,24101462,13477471
972,80775291,14105428
973,83522934,26833978
974,54967945,3462747
975,158869512,23530899
976,179125693,13103861
977,174252969,22187951
978,135188868,2761156
979,70610864,1796212
980,47280993,2977065
981,170345925,21366696
982,71770913,8278311
983,100543888,21964609
984,116759418,3982082
985,6273245,6464090
986,26032381,4459764
987,96528092,6068622
988,41077361,4697911
989,24359811,16878608
990,22494770,10259522
991,4827376,16614064
992,193677932,15880053
993,64611735,22702212
994,4905758,3341765
995,172545370,10044256
996,13099362,6442389
997,148265940,22042304
998,62686706,26100791
999,182336229,7111455
1000,120617939,23332842
1001,51767794,588020
1002,64970625,4459764
1003,196094925,26019741
1004,157474782,15465365
1005,1134917,21976797
1006,167741032,5260221
1007,19674476,25108544
1008,14616561,16301227
1009,9478795,21934826
1010,200772188,15430268
1011,157154319,13536550
1012,540305,10512492
1013,9911900,5722319
1014,180966793,19798639
1015,30039487,11527733
1016,166323333,13721713
1017,84393555,26599069
1018,205483093,3367321
1019,27251520,17375610
1020,27843250,4591192
1021,52558991,21775264
1022,209396614,5443049
1023,156016220,9629640
1024,189684909,26636246
1025,179119998,20529344
1026,65292182,17765511
1027,22860876,21382226
1028,197656609,22666125
1029,27315243,11267106
1030,166551274,729317
1031,26129050,13852643
1032,148179167,20723785
1033,23030564,19170155
1034,49832181,7696601
1035,167922468,13952479
1036,6480009,18005214
1037,68691513,16918624
1038,13222573,13196981
1039,4277276,2235666
1040,132710492,16487827
1041,106904991,8660262
1042,25194455,8044664
1043,77906456,21881765
1044,25836938,20488828
1045,171876018,18374366
1046,17387781,24765726
1047,115641251,19527747
1048,182787922,20026132
1049,38826385,16975861
1050,74225190,23759081
1051,73328022,6447564
1052,15376840,20595502
1053,133434706,2115161
1054,45252968,16263479
1055,189010912,25335360
1056,46551957,18279254
1057,8529905,13089044
1058,194466388,15467602
1059,62825877,15753136
1060,69408234,12619145
1061,212675405,21670358
1062,5350872,14793200
1063,143547701,23460493
1064,174589754,10170686
1065,12804937,7694105
1066,65015831,6089697
1067,46800493,6446260
1068,192061381,15908899
1069,14791107,3650815
1070,3984451,23852632
1071,97275105,17106829
1072,17892520,25712249
1073,145934080,19014002
1074,18869434,14446952
1075,10195988,12384368
1076,66935748,2418369
1077,129290169,53671
1078,4394017,5450176
1079,25411523,6996733
1080,174819339,11519632
1081,156697278,4323054
1082,100448987,7190115
1083,1584414,15581428
1084,94620183,12392592
1085,199708297,25121218
1086,28379507,20071782
1087,174821315,7907843
1088,200112530,13216610
1089,183371233,14752184
1090,33923374,10668929
1091,38162283,11600796
1092,21337686,13570631
1093,201127328,10806968
1094,2482951,18385944
1095,103531753,1025835
1096,175732,11167330
1097,9484101,21458065
1098,7673383,28308551
1099,5251023,20808175
1100,11695140,11178401
1101,181647515,19888153
1102,46440528,1069142
1103,17258584,10196589
1104,34089916,8397086
1105,111435946,1107057
1106,182318207,23416497
1107,30052605,16879328
1108,7484057,20987953
1109,195032378,8809467
1110,152180466,23691410
1111,29171916,4248769
1112,3170835,4732811
1113,53181948,19403546
1114,3112036,14802237
1115,188464114,8465843
1116,201251617,217692
1117,175138214,17282436
1118,105286182,27038183
1119,60767902,8513567
1120,198609353,1482038
1121,159234730,1591359
1122,156203911,16640578
1123,103804847,21286032
1124,22576888,25988950
1125,48073276,14055804
1126,181586729,11265870
1127,202989359,26121416
1128,27776715,24180245
1129,151687193,1006515
1130,158171418,3850766
1131,128811904,17921463
1132,103853714,7332860
1133,168270233,19278681
1134,60559950,19669090
1135,6259201,8660262
1136,196098662,24048971
1137,13369674,16682109
1138,73462985,1141133
1139,24021355,21529245
1140,174924356,2186361
1141,10797211,920560
1142,43241464,26456337
1143,128837330,27913527
1144,15633,27473884
1145,26104003,5999569
1146,8749302,23349042
1147,179930525,21018496
1148,206139687,13693307
1149,180448661,20691382
1150,29810775,14831696
1151,157968834,23094827
1152,6327104,3841266
1153,177048624,25121245
1154,112363957,20008288
1155,92658073,2813295
1156,24142961,26548775
1157,32658732,18062995
1158,147255652,24190270
1159,24995694,1968110
1160,62964423,21005647
1161,109262406,20063721
1162,129027655,18630616
1163,20673461,27714306
1164,36927292,27667280
1165,120779985,152280
1166,187147976,23494410
1167,201015530,6206713
1168,28730596,6323385
1169,73833822,14563423
1170,66346903,5432591
1171,24696094,22625820
1172,8119548,255177
1173,183332868,5727834
1174,31753756,3143024
1175,35814741,22110906
1176,61119000,25170214
1177,80294883,544506
1178,6810819,10817619
1179,143017267,16539738
1180,171662773,4552264
1181,820718,20808175
1182,4520356,16550704
1183,170426691,23200525
1184,14000839,19818635
1185,153262307,776288
1186,85304250,3841339
1187,4644472,20004322
1188,126629901,3253235
1189,66184475,29051
1190,182927314,18889115
1191,53099511,17509209
1192,195219085,22102553
1193,21481988,12801514
1194,29462983,21147886
1195,20557248,539036
1196,183941759,9862193
1197,96565585,10800247
1198,196212553,24692747
1199,45383086,26301691
1200,104273755,4820483
1201,168158860,6950551
1202,67177939,17675712
1203,179258336,15946060
1204,75160482,20756989
1205,20183966,21435103
1206,143579127,26789550
1207,37354436,68873
1208,76028282,17679541
1209,96972766,27631850
1210,83694548,25121245
1211,10322766,18546376
1212,39117849,118117
1213,25312173,13262679
1214,160763837,653596
1215,10538725,14926300
1216,57224850,12099302
1217,160594260,16686435
1218,69681614,7223490
1219,113155238,920865
1220,9777386,19839563
1221,146450603,18574813
1222,122999151,16633525
1223,32323561,24133446
1224,145267336,22445237
1225,98949691,17579071
1226,4503176,6743646
1227,154725962,21600688
1228,216391581,28312185
1229,30774690,17173457
1230,78320224,5742131
1231,198578764,18145554
1232,95357799,4459764
1233,7201811,15780515
1234,78157432,4898741
1235,120100987,23195430
1236,1440722,17470838
1237,19518594,16482582
1238,30369398,22461998
1239,127465641,10250192
1240,45834404,20621335
1241,41680776,4591192
1242,190579087,25044720
1243,158488334,4655656
1244,38842015,3786000
1245,18997997,9459164
1246,9262442,17598796
1247,74485651,19667168
1248,42922847,2436846
1249,153350687,19183967
1250,66292415,19029128
1251,20349211,5875932
1252,196875494,25508932
1253,162800559,22596684
1254,192656526,23908602
1255,65277223,17245058
1256,18168511,8143448
1257,172808506,17237031
1258,191962894,21733734
1259,17761418,4283460
1260,151994217,21331374
1261,51980749,6533303
1262,101974275,9557653
1263,200877707,22170870
1264,3517302,75382
1265,152889396,22742310
1266,20246505,10895760
1267,18166832,18837476
1268,20613859,12550549
1269,72856279,6133157
1270,97436831,21989639
1271,180403241,613088
1272,85448370,6359298
1273,36442658,22102188
1274,25485624,18547840
1275,52171773,26941872
1276,28902609,21876063
1277,82242434,4179046
1278,200760626,5877192
1279,44530072,15337523
1280,90213051,15254054
1281,60964340,3696035
1282,21628254,20568419
1283,30919945,26266540
1284,37792148,23162873
1285,32140901,23354084
1286,205747225,18659904
1287,179412282,12794912
1288,41376265,27907498
1289,32698959,18645221
1290,176563538,6297991
1291,42405138,17643789
1292,49549910,13709930
1293,34127132,21718646
1294,166438095,25355910
1295,150852236,14668063
1296,71907368,10043980
1297,167982844,14014542
1298,109004881,23114583
1299,7782967,21101879
1300,81092963,410657
1301,11402052,11167337
1302,81160417,27166607
1303,165994005,645568
1304,169030414,23783715
1305,115952579,5909332
1306,177895428,21963499
1307,39016399,16199463
1308,1888588,22404638
1309,209220022,16583227
1310,17215967,3786000
1311,7481191,11769632
1312,15403238,19483155
1313,169542370,12479300
1314,120046596,20621604
1315,29871324,3150587
1316,154816495,13160513
1317,203252533,23618065
1318,136389400,17843664
1319,14405187,22014200
1320,24936997,3136050
1321,7729472,19201211
1322,5671679,25887876
1323,159095488,3835253
1324,149071080,2922214
1325,15774822,21760902
1326,77348956,21775264
1327,38994221,8387594
1328,5298788,22453701
1329,76832976,5276455
1330,25145896,24244525
1331,7792577,17290663
1332,120127145,2477880
1333,68943665,16719374
1334,25876785,1071414
1335,162481848,26375243
1336,140550440,3983479
1337,167218149,19875455
1338,190612717,16834000
1339,29921667,12477711
1340,2643942,7924857
1341,24619073,7177899
1342,5182855,27218419
1343,19112461,23618844
1344,42039863,18391159
1345,36206438,21676838
1346,174290102,20829484
1347,576142,26506810
1348,75109316,17664595
1349,161886812,23301444
1350,89510369,19995106
1351,61555649,2403258
1352,31714487,8469388
1353,39316872,3172072
1354,215552564,26028314
1355,78697703,14242910
1356,42911787,24875238
1357,286914,21378195
1358,13102052,6430582
1359,18244319,14853175
1360,2266825,18155892
1361,131495451,8469388
1362,44344795,14242910
1363,137083057,20648718
1364,36228852,15953085
1365,52360396,13529756
1366,7848957,18211923
1367,73525960,987355
